[2025-07-21 06:00:01] INFO - 🔧 Logging initialized
[2025-07-21 06:00:01] INFO - 프로그램 시작됨
[2025-07-21 06:00:01] INFO - 
🚀 크롤러 실행 시도 1/3
[2025-07-21 06:00:15] INFO - 🔢 총 공고 수: 172505건 → 최대 페이지 수: 3451 페이지
[2025-07-21 06:00:15] INFO - 
📄 현재 페이지: 1
[2025-07-21 06:00:15] INFO - 0001 | 미래비전 | 우수기업/AP/코써/PCB생산/SMT OP/3조2교대/기숙사1인실 | 1시간 전 등록
[2025-07-21 06:01:27] INFO - 0348 | 에이컷스테이크 | 에이컷스테이크 올림픽공원 주방, 홀 매니져 모집. | 15시간 전 등록
[2025-07-21 06:01:27] INFO - 0349 | ㈜쿠치나후 | 이탈리안 레스토랑 쿠치나후에서 함께 일할 양식 조리사를 모집 합니다. | 15시간 전 등록
[2025-07-21 06:01:27] INFO - 0350 | 압구정성모안과의원 | 안과 외래 간호팀 채용합니다. | 15시간 전 등록
[2025-07-21 06:01:27] INFO - ⏱ 2.01초 대기
[2025-07-21 06:01:30] INFO - 
📄 현재 페이지: 8
[2025-07-21 06:01:30] INFO - 0351 | ㈜유안에이치알 | 이지바이 봉담점 주차/미화 사원 모집 | 15시간 전 등록
[2025-07-21 06:01:30] INFO - 0352 | 쿄베이커리(서초) | [쿄베이커리 방배 점]에서 제빵지원 모집합니다. | 15시간 전 등록
[2025-07-21 06:01:30] INFO - 0353 | ㈜자미원스카이장례식장 | 발렛파킹 및 주차관리 직원을 모집합니다 | 15시간 전 등록
[2025-07-21 06:01:30] INFO - 0354 | 한국맥도날드(유) | [강북,노원구]맥도날드 번동DT점에서 크루를 모집합니다.(문자지원) | 15시간 전 등록
[2025-07-21 06:01:30] INFO - 0355 | ㈜인터빌리지 | [신입 및 경력직 ]신차 장기렌트 & 리스 영업자 모집 합니다. | 15시간 전 등록
[2025-07-21 06:01:31] INFO - 0356 | ㈜오디션타임즈 | 오디션타임즈 연기강사 뮤지컬강사 보컬강사 댄스강사 모십니다. | 15시간 전 등록
[2025-07-21 06:01:31] INFO - 0357 | ㈜유안에이치알 | 홈플러스 송탄점 카트정리 사원 모집합니다. | 15시간 전 등록
[2025-07-21 06:01:31] INFO - 0358 | 튼튼어린이병원 | [의정부시/가능역/주5일] 튼튼어린이병원에서 원무행정 모집 | 16시간 전 등록
[2025-07-21 06:01:31] INFO - 0359 | ㈜섬프로젝트 | 섬 스튜디오 헤어 메이크업 경력직 모집 | 16시간 전 등록
[2025-07-21 06:01:31] INFO - 0360 | 멘야마쯔리주식회사 | 고깃집 [금목.돈] 홀 / 주방 / 총관리자/손맛 좋은 주방이모 구인 | 16시간 전 등록
[2025-07-21 06:01:31] INFO - 0361 | ㈜홈엔터테인먼트 | (주)홈엔터테인먼트 신인개발 영업팀 경력직 채용 | 16시간 전 등록
[2025-07-21 06:01:31] INFO - 0362 | 디자인스페이스801 | 인테리어현장관리[경력직] | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0363 | 오뮤직스튜디오 | 석촌 헬리오시티 실용음악학원 미디, 작곡 선생님 구합니다 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0364 | ㈜유니에스 | [용인] 월 267 / 용인 아시아나CC 경비대원 모집 / 식사제공 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0365 | ㈜마스터코리아 | [신입/경력사원] 영업지원/마케팅부 인력 채용 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0366 | 오뮤직스튜디오 | 석촌 헬리오시티 실용음악학원 취미,오디션,입시 보컬 선생님 구합니다 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0367 | ㈜마스터코리아 | [신입/경력사원] 바이오·제약분석기기 기술영업 부문 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0368 | ㈜스탭네트웍스 | SK대리점(T-CREW) 함께 성장할 인재를 찾습니다 | 16시간 전 등록
[2025-07-21 06:01:32] INFO - 0369 | ㈜유니에스 | [여의도/KBS 본사] 제작기술국 기술보조(조명) 인원채용 | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0370 | ㈜유니에스 | [여의도/KBS 본사] 영상취재부 촬영보조 인원채용 / 해외출장/장비관리 | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0371 | 그린아그로 | 그린아그로와 함께하실 영업사원분을 모집합니다. | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0372 | ㈜아이티에스 커뮤니티 | 대기업 자재관리 SM 운영 초급 모집 비즈액터/Java/Spring/JSP | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0373 | ㈜줄리의정원 인천점 | 줄리의정원 인천점 본식 리터칭 모집채용 | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0374 | 시칠리(sicili) | (한남동 이탈리안 다이닝 레스토랑 SICILI)소믈리에/매니저 | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0375 | 아워헤르츠 | 교대카페 아워헤르츠 바리스타 매니저 채용 | 16시간 전 등록
[2025-07-21 06:01:33] INFO - 0376 | 데스카 | 사무.행정.공무 보조 모집 | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0377 | 에덴퍼(유) | 건축 공사관리 및 공무 담당자 모집 | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0378 | ㈜비자림 | 산업용 데이터 엔지니어 신입 모집 | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0379 | ㈜큐니온 | 디지털 회로 및 FPGA 설계 연구원 모집 (경력) | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0380 | ㈜코코컴바인 | 여성 언더웨어, 주니어 속옷, 미싱사, 삼봉사, 오바사, 시다 사원모집 | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0381 | ㈜큐니온 | 대전연구소 임베디드 소프트웨어 연구원 모집 | 16시간 전 등록
[2025-07-21 06:01:34] INFO - 0382 | ㈜큐니온 | 대전연구소 기구설계 엔지니어 모집 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0383 | ㈜얼바인컴퍼니 | [AK플라자 분당점] 베이커리 생산직 및 제조 정직원 채용 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0384 | ㈜오아이 | (주)오아이 제주 현지 사무직 직원 모집(제주도 거주자) | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0385 | 카파스튜디오 | [세종카파스튜디오] 베이비 촬영 겸 연출 가능하신 작가님 모십니다 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0386 | 트리플윈 | [작가모집] AI 시네마, AI 애니메이션 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0387 | 디자인을 담다㈜ | 신논현역 상업 전문 인테리어 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0388 | ㈜다온비즈 | 카앤쿡 세종점 디테일링 세차, 광택 신입/경력 직원 모집합니다 | 16시간 전 등록
[2025-07-21 06:01:35] INFO - 0389 | ㈜다온비즈 | 카앤쿡 동탄 본점 디테일링 세차, 광택 신입/경력 직원 모집 | 16시간 전 등록
[2025-07-21 06:01:36] INFO - 0390 | 비엔엠컴퍼니 | (주)BNM COMPANY에서 PC방 매장관리자를 모집합니다. | 16시간 전 등록
[2025-07-21 06:01:36] INFO - 0391 | 이에스생활문화 | [이에스생활문화] 뮤지컬 제작 매니저 신입/경력 채용 | 16시간 전 등록
[2025-07-21 06:01:36] INFO - 0392 | 인바이오텍㈜ | 환경업체 현장 운영 및 산업용 보일러 담당자 채용 | 16시간 전 등록
[2025-07-21 06:01:36] INFO - 0393 | ㈜티에스이 | (주)티에스이 제조직 채용 [가공, 성형, 기술,충진공정] | 17시간 전 등록
[2025-07-21 06:01:36] INFO - 0394 | 제이앤엠㈜ | 2025년 하반기 제이앤스튜디오 웨딩 사진작가를 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:36] INFO - 0395 | 박준영논리속독독서논술학원 | 독서, 글쓰기 지도(아이와 책을 사랑하는 아이 어머님 선생님 우대) | 17시간 전 등록
[2025-07-21 06:01:36] INFO - 0396 | 데스카 | [신입 및 경력] 전기.통신.소방공사 공무 모집 | 17시간 전 등록
[2025-07-21 06:01:37] INFO - 0397 | 박준영논리속독독서논술학원 | 독서, 글쓰기 지도 선생님(아이를 사랑하고 책을 사랑하는 선생님 우대) | 17시간 전 등록
[2025-07-21 06:01:37] INFO - 0398 | 엘샌드위치 | 엘샌드위치와 함께할 아르바이트생 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:37] INFO - 0399 | 데스카 | 경리.세무회계(경영지원부) 모집 | 17시간 전 등록
[2025-07-21 06:01:37] INFO - 0400 | 예설 | 인테리어 디자이너 채용 (신입/경력) | 17시간 전 등록
[2025-07-21 06:01:37] INFO - ⏱ 1.67초 대기
[2025-07-21 06:01:39] INFO - 
📄 현재 페이지: 9
[2025-07-21 06:01:39] INFO - 0401 | ㈜차이들 | 캐주얼 중식당 `차이들 롯데몰수지점` 주방 직원 모집합니다 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0402 | 리케디자인 | [리케디자인] 자사홈페이지 관리 담당자 채용 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0403 | 삼영물류㈜ | 삼영물류(주) 플랫폼사업부 물류센터 현장담당자 모집 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0404 | ㈜메타소프트 | IT 개발 전문가가 되실 분을 모십니다. 함께 하시죠. | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0405 | ㈜보보코퍼레이션 | 국내마케팅 오프라인, 온라인 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0406 | 유앤아이의원 인천검단점 | [인천검단점 확장충원] 유앤아이 피부관리 채용 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0407 | ㈜보보코퍼레이션 | 일본이커머스 및 온라인마케팅 | 17시간 전 등록
[2025-07-21 06:01:40] INFO - 0408 | ㈜윌앤비전 | [영어/한국어] 놀유니버스 메일, 채팅 상담사원 모집 | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0409 | 김유일쌀빵제빵소 | 반죽밎오븐 | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0410 | ㈜보보코퍼레이션 | 미국LA지사 이커머스및마케팅 | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0411 | ㈜지에이치브이 | 투썸 대구삼성점에서 매니저.정규직 모집합니다 - 경력무관/정 | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0412 | 타리마코이 | [디자이너 파인주얼리 브랜드] 매장 관리자 채용 (매장관리/고객상담,응대) | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0413 | 한국스포츠과학연구소 사회적협동조합 안양시 지부 | 발달장애인방과후활동서비스 초/중고등 담당자 구인 | 17시간 전 등록
[2025-07-21 06:01:41] INFO - 0414 | 24시월드펫동물 메디컬센터 | 24시 월드펫 동물 메디컬센터 주간 테크니션 선생님 모십니다. | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0415 | 커디 | (브런치 와인바, 위스키바) 키친 주니어셰프 모집 | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0416 | 까사드발리 | 아시안 음식점 바이윤에서 보조 쉐프 채용합니다 | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0417 | ㈜먹 | 카페 무로이에서 바리스타를 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0418 | ㈜지글 | 주5일 중식당 조리직 신입 모집 | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0419 | 김유일쌀빵제빵소 | 베이커리 반죽 및 오븐 | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0420 | 푸드팡㈜ | [푸드팡] DataOps Manager (Data Analyst) | 17시간 전 등록
[2025-07-21 06:01:42] INFO - 0421 | 성국직업정보 | 동대문구 ,강남구 지역 모델하우스 경비원 모집중 ( 야간경비,주간,격일제) | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0422 | 주식회사 쏠마레 | 영종도 일피노 레스토랑 [신입/경력] FOH 홀 서버 구인 | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0423 | 제이아이앤씨 | [프리랜서] 경력직 카페 바이럴 마케터 채용 | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0424 | 디에이블컴퍼니 | [틱톡 라이브 방송] BJ, 크리에이터, 인플루언서, 스트리머 모집 | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0425 | 미반 미역국 정찬 | 미반 미역국정찬(목동점) 홀 정직원 구함 | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0426 | 세무회계 현양 | 세무회계 사무직 신입/경력 채용(중국어 가능자, 중국인 우대) | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0427 | ㈜데일리셔스 | [신규오픈예정]샤브샤브 전문점`모락샤브`FOH 홀 직원 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:43] INFO - 0428 | ㈜데일리셔스 | [신규오픈예정] 샤브샤브 전문점`모락샤브`BOH 주방 직원 모집 | 17시간 전 등록
[2025-07-21 06:01:44] INFO - 0429 | 악토버나인 | 바리스타 직원 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:44] INFO - 0430 | ㈜아이민글로비스 | 아이민 스튜디오 용산점 신입 및 경력직 상담직원 상담매니저 모집 | 17시간 전 등록
[2025-07-21 06:01:44] INFO - 0431 | 에이비씨플러스 | ABCGOLF에서 오래일할 직원을 구합니다 경력무관 식대지급 | 17시간 전 등록
[2025-07-21 06:01:44] INFO - 0432 | ㈜보 | [보마켓] 서울숲점 카페 파트타임 채용 | 17시간 전 등록
[2025-07-21 06:01:44] INFO - 0433 | 이스트포레㈜ | 위례빵집 제빵사 모집합니다 | 17시간 전 등록
[2025-07-21 06:01:45] INFO - 0434 | 누아트㈜ | [누아트] 온라인팀 디지털 가전 MD 경력직 채용 | 17시간 전 등록
[2025-07-21 06:01:45] INFO - 0435 | ㈜아이민글로비스 | 용산 베이비 스튜디오 상담 매니저 신입,경력 모집합니다. | 17시간 전 등록
[2025-07-21 06:01:45] INFO - 0436 | 몬스터파크 주식회사 신도림점 | 몬스터파크 키즈카페 신도림점 직원 구인 | 18시간 전 등록
[2025-07-21 06:01:45] INFO - 0437 | 지엔인더스트리㈜ | 영종도 베이커리 카페 그리너리 바스켓에서 바리스타를 모집합니다. | 18시간 전 등록
[2025-07-21 06:01:45] INFO - 0438 | 금싸라기식당 | [청주 흥덕구] 한식 뷔페 추가 확장 준비를 위한 반찬조리원 구합니다. | 18시간 전 등록
[2025-07-21 06:01:45] INFO - 0439 | ㈜본앤쿡코리아 | 감동한우 정육식당 건대점 육부장 및 주방보조 | 18시간 전 등록
[2025-07-21 06:01:45] INFO - 0440 | 금싸라기식당 | [금싸라기한식뷔페] 홀 서빙 모집 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0441 | ㈜본앤쿡코리아 | 도화면옥 일산본점 홀 매니저 및 홀사원 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0442 | ㈜바이오컴 | [더클린커피] 서브 로스터 채용 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0443 | ㈜씨티씨푸드 | 노포식당에서 운영하고 있는 배달전문점의 조리원을 모집합니다. | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0444 | ㈜우량 | 압구정초월/한우/레스토랑/한식/한우오마카세/BOH/FOH/경력/신입/육부/캡틴 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0445 | ㈜이노스트 | (수원) 전자 SCM 패키지 솔루션 개발 즉시 PL 급 고급 중급 개발자 5-9개월 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0446 | 미상테크 | 와이어하네스 및 케이블조립체 조립생산 | 18시간 전 등록
[2025-07-21 06:01:46] INFO - 0447 | ㈜대성활어 | [월400만이상] 야간 매장관리 직원 모집 | 18시간 전 등록
[2025-07-21 06:01:47] INFO - 0448 | ㈜대성활어 | [월380만이상] 주간 매장관리 직원 모집 | 18시간 전 등록
[2025-07-21 06:01:47] INFO - 0449 | ㈜이든파이낸셜 | 금융플랫폼을 지향하는 (주)이든파이낸셜에서 CX(금융상담사)를 모집합니다 | 18시간 전 등록
[2025-07-21 06:01:47] INFO - 0450 | 이종현(닥터망고) | 성형외과 중국 마케팅 도와주실 분 채용합니다. | 18시간 전 등록
[2025-07-21 06:01:47] INFO - ⏱ 1.64초 대기
[2025-07-21 06:01:49] INFO - 
📄 현재 페이지: 10
[2025-07-21 06:01:49] INFO - 0451 | 연스테이지 | 공간 연출, 오브제/소품 제작을 함께 할 팀원을 구합니다. | 18시간 전 등록
[2025-07-21 06:01:49] INFO - 0452 | 앤티크커피 신세계 경기점 | 신세계 죽전점 바리스타 사원 채용 | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0453 | ㈜HYSOFT | 안드로이드(메인) and IOS(서브) (8월1일/12월말(연장예상)/용산역/중급) | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0454 | 금싸라기식당 | [청주 흥덕구] 한식 뷔페 주방보조 직원 구합니다. | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0455 | ㈜기연컴퍼니 | [시급15,000]용산 중식 다이닝 웨이(WUI) 런치 직원 | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0456 | ㈜기연컴퍼니 | [시급15,000]용산 중식 다이닝 웨이(WUI) 디너 스탭 | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0457 | ㈜미래엔에듀파트너 | [서울 전지역] 초등학교 맞춤형(늘봄수업) 강사 채용 | 18시간 전 등록
[2025-07-21 06:01:50] INFO - 0458 | ㈜지붕과공간칸디자인 | [경력직] 지붕과공간칸디자인 실내인테리어 디자이너 충원 | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0459 | 유앤아이의원 잠실점 | 유앤아이의원 잠실점에서 피부파트/간호파트/코디파트 모집합니다 | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0460 | 델문도 | 델문도(제주 함덕 커피 전문점)에서 직원을 모집(주5일제,무상기숙사제공) | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0461 | 르엘컨벤션㈜ | 르엘컨벤션 F&B 연회부 직원모집 | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0462 | 을왕리빵판다 | 을왕리빵판다에서 바리스타 채용합니다. | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0463 | 흥부네화덕 | 흥부네화덕에서 한결같은 마음으로 일할 요리사 가족을 찾습니다 | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0464 | 에움456 | 카페 레스토랑 홀 메니저 를 모집합니다. | 18시간 전 등록
[2025-07-21 06:01:51] INFO - 0465 | 리코제이 | [RICO`J] 대전 유성구 레스토랑 셰프(막내/경력) 구인 | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0466 | ㈜아우프글렛 | 아우프글렛 베이킹 팀원 공고 모집 | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0467 | 아보고가 | [아보고가 베이커리카페] 브런치 직원 한분 모십니다. | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0468 | 다시봄날의원 | 평택역 앞 피부과 (다시봄날) 간호조무사 모십니다 | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0469 | ㈜음컴퍼니 | 키친 매니지먼트팀 조리사 채용 UUUM Eatery(음 이터리 삼성점) | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0470 | 본태박물관 | [본태박물관] 매표소/뮤지엄샵 직원 모집 | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0471 | (주)코리아요리학원 | (코리아교육그룹 / 코리아요리아트아카데미) 교육사업부 신입 채용 | 19시간 전 등록
[2025-07-21 06:01:52] INFO - 0472 | 이종현(닥터망고) | 성형외과 마케팅과 웹디자인 도와주실 분 채용합니다. | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0473 | ㈜차이들 | 안국/인사동 캐주얼 중식당 차이들 주방 직원 모집합니다 | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0474 | 두원이앤티㈜ | 과천 서울대공원키즈카페 그라운드플래닛 내 카페 보조인원 구인합니다 | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0475 | 팔레트 | 미쉐린 1스타 레스토랑 palate , 주방 팀원 구인 | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0476 | 서핑브레드 | [바리스타 경력] 서핑브레드와 함께해요. (평일 마감) | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0477 | 본태박물관 | [본태박물관] 경영지원팀 정규직원 모집 (회계/총무) | 19시간 전 등록
[2025-07-21 06:01:53] INFO - 0478 | ㈜에이플러스에셋어드바이저 | (경력무관) (주)에이플러스에셋 청주본부 보험설계사 채용 | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0479 | ㈜스코프케이크하우스 | 베이커리 카페 SCOFF 서촌점에서 근무 할 사원급 베이커 채용합니다. | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0480 | 다시봄날의원 | 평택역 앞 피부과 (다시봄날) 실장님 모십니다 | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0481 | 트릭아이미술관㈜ | [ 홍대입구역 ]코코넛박스(트릭아이미술관) 베이커리 생산직 모집합니다. | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0482 | 길 스팀세차 광택 | 인천 연수구 스팀세차원 구인 | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0483 | 신화푸드 청담돈블랑 | [SFG] 돈블랑 청담점 에 탑승할 분 모십니다.. | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0484 | 대호관광개발㈜ | 영광 웨스트오션CC 골프장 고객응대(프론트) 정규직 모집 | 19시간 전 등록
[2025-07-21 06:01:54] INFO - 0485 | 이도 | [주식회사 이도] 경제적 자유를 원하는 직원 모집(기획/관리/분양상담사) | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0486 | ㈜워시스왓 | [WF] 간선기사 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0487 | ㈜세이프원 | 이천 테르메덴 각 파트별 일용직 근로자 모집 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0488 | 빠다롤 뺑 프랑스 | 빠다롤 뺑 프랑스 베이커리 카페 평일 직원 모십니다 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0489 | 빠다롤 뺑 프랑스 | 빠다롤뺑프랑스 베이커 모십니다 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0490 | 해득금천한의원 | [금천, 광명, 구로, 관악] 한의원 데스크 / 주 5일, 추가인센 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0491 | 티비산업 | (주)티비산업 지게차 운전자(경력무관/정규직) 모집 | 19시간 전 등록
[2025-07-21 06:01:55] INFO - 0492 | 대한예수교장로회효자추모관 | [전주] 효자추모관 신입사원 모집 | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0493 | 스시 하루 | (주5일)일식,오마카세, 스시하루신사에서 주방스탭을 모집합니다. | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0494 | ㈜비비엔그루 | [어바웃썸/고띰] 여성 의류 쇼핑몰 CS팀 신입 및 경력 모집 | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0495 | ㈜코리아정보보안아이 | [코리아교육그룹][코리아IT아카데미 강남] 교육상담(컨설턴트) 학생관리 | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0496 | ㈜차이들 | 강남/강남역 고급 중식당 차이룸 매니저, 홀 직원 모집합니다 | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0497 | 성균관대학교 | 성균관대학교 창업지원단 직원 채용 공고(수원 자과캠) | 19시간 전 등록
[2025-07-21 06:01:56] INFO - 0498 | 헤이데이의원명동 | [명동 헤이데이의원/ 월330만 이상] 중국어 상담실장 모집합니다 | 19시간 전 등록
[2025-07-21 06:01:57] INFO - 0499 | 헤이데이의원명동 | [명동 헤이데이의원 ]월330 이상 피부관리사/간호팀 모집(주4 가능) | 19시간 전 등록
[2025-07-21 06:01:57] INFO - 0500 | 헤이데이의원명동 | [명동 헤이데이의원 / 월 350만 이상] 일본어 상담실장/코디 모집 | 19시간 전 등록
[2025-07-21 06:01:57] INFO - ✅ 5페이지마다 CSV 저장 완료 (총 500건)
[2025-07-21 06:01:57] INFO - ⏱ 2.02초 대기
[2025-07-21 06:01:59] INFO - 
📄 현재 페이지: 11
[2025-07-21 06:01:59] INFO - 0501 | 선제빵소 | 충북혁신도시터미널점 선제빵소 직영점 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0502 | ㈜베스트아이씨티 | (여의도) 예탁결제원 차세대 1단계 MIS구축 (인사,급여) | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0503 | 명장시대 | 명장시대인천점 고객응대및 음료제조 직원 구합니다 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0504 | 주식회사 썬밸리 | 썬밸리호텔 조리팀 직원[신입/경력] 직원 채용 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0505 | 주식회사 썬밸리 | 썬밸리호텔 객실팀 프론트 신입/경력 직원 채용 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0506 | 주식회사 썬밸리 | 썬밸리호텔 전산담당자 [신입/경력] 채용 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0507 | 주식회사 썬밸리 | 썬밸리호텔 식음료(F&B)팀 [신입/경력] 직원 채용 | 19시간 전 등록
[2025-07-21 06:02:00] INFO - 0508 | ㈜일침 | JAVA 개발자 모집 | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0509 | ㈜노야광화문에스에프씨 | 프리미엄 샤브 &스키야키 NOYA광화문 SFC점 같이 일할 주방 팀원 모집 신입 | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0510 | 포르테시큐리티 | 포르테시큐리티 신입 모집 | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0511 | 송도랜드마크정형외과의원 | 송도랜드마크정형외과의원 원무담당 구인 (세후 260-, 주5일 근무) | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0512 | ㈜웨딩그룹위더스영등포 | 웨딩그룹위더스 영등포 비서 (보좌관)모집 | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0513 | ㈜웨딩그룹위더스영등포 | 예약 사무업무 신입 / 경력직 채용[웨딩그룹위더스 영등포] | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0514 | 미유스튜디오 | 웨딩 미유스튜디오 촬영작가 모집 | 20시간 전 등록
[2025-07-21 06:02:01] INFO - 0515 | 금당카써비스 | ACDelco 순천점에서 함께할 정비기사님을 찾습니다 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0516 | (유)하이모 안양지점 | (유)하이모 안양점 헤어디자이너 모집 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0517 | ㈜커피 리브레 | 커피 리브레 명동성당점 바리스타 채용공고 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0518 | 광산아이사랑약국 | 약국 직원 채용 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0519 | (재)진달래문화재단 | (재)진달래문화재단 임원 수행 기사 채용 공고 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0520 | 주원 엘에치제이 | [선착순]비대면 전동킥보드 기사님 모집/480만 | 20시간 전 등록
[2025-07-21 06:02:02] INFO - 0521 | 빵공원 | [빵공원벨꾸르]제과 제빵 생산직 막내사원 채용 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0522 | (주)잇올 | [구리수택] 잇올 스파르타 센터 운영관리자 채용 | 20시간 전 등록
[2025-07-21 06:02:03] INFO - 0523 | 군산레져산업㈜ | 군산 골프&리조트 골프텔 프론트데스크 정직원 채용공고 | 20시간 전 등록
